,Time,Gas,Coins,Action,wallet_ust,wallet_ust_bidbook_bLuna,wallet_ust_bidbook_bETH,wallet_exp_bLuna,wallet_exp_uLuna,wallet_exp_bETH,tx_hash
0,2022-04-05 09:42:20.296437,0,36.539951,Init,17.149694,9.390257,10.0,0,0,0,
0,2022-04-05 21:28:05.353114,0,34.830855,Init,17.183837,7.647018,10.0,0,0,0,
