,Time,Gas,Coins,Action,wallet_ust,wallet_ust_bidbook_bLuna,wallet_ust_bidbook_bETH,wallet_exp_bLuna,wallet_exp_uLuna,wallet_exp_bETH,tx_hash
0,2022-03-28 10:10:37.141200,0,39.733208000000005,Init,39.716613,0.0,0.016595,0,0,0,
0,2022-03-28 10:16:22.457264,0,39.702318,Init,29.685723,10.0,0.016595,0,0,0,
