,Time,Gas,Coins,Action,wallet_ust,wallet_ust_bidbook_bLuna,wallet_ust_bidbook_bETH,wallet_exp_bLuna,wallet_exp_uLuna,wallet_exp_bETH,tx_hash
0,2022-03-25 10:31:48.339794,0,0.377273,Init,0.358827,0.0,0.018446,0,0,0,
0,2022-03-25 17:15:55.339311,0,50.219721,Init,50.101275,0.1,0.018446,1099,0,0,
0,2022-03-25 22:06:20.029678,0,49.733208000000005,Init,39.716613,10.0,0.016595,0,0,0,
0,2022-03-25 22:09:38.856459,0,49.733208000000005,Init,39.716613,10.0,0.016595,0,0,0,
